Target,XGBoost_R2,XGBoost_RMSE,XGBoost_MAE,RF_R2,RF_RMSE,RF_MAE
families,0.09282237194084264,4218.512813558088,1710.0656833434373,0.10379223842013496,4192.929471008986,1717.7971312518264
person,0.08962601982678109,16645.57106630902,6805.2832806190745,0.10193964952625678,16532.61462074877,6833.937754586611
brgy,0.20360233938182415,10.79974873181153,6.941576405187671,0.18559000401243764,10.921196247624913,7.343150320005717
dead,-2.7348693505349577,0.791812755428368,0.16240064010254285,-0.6095877459743764,0.5198069895620769,0.19642150748285364
injured_ill,0.24472118105797547,1.9697396410594166,0.4485489815640985,0.06438261443604143,2.1923218587377726,0.5377031150221684
missing,-0.005948746535578531,0.23086650981810417,0.02152936408175888,-0.008944332261442423,0.23120999964777877,0.02233601674979536
cost,0.3328815458234,954436.3002521833,359472.0480319523,0.28637101913312757,987146.7287230704,346998.6255557107
partially,0.298547358522394,1087.8069165523045,273.0991704972942,0.35412807921297107,1043.8205444304,280.792112241441
totally,0.22914241824534798,311.7636734803316,59.00071500124556,0.06685655733439155,343.0146272968968,67.87483378628062
